id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,408,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,,,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, Міжнародний аеропорт ""Кривий Ріг"""
6474,UKFF,medium_airport,Simferopol International Airport,45.0522,33.975101,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,
6476,UKHH,medium_airport,Kharkiv International Airport,49.924801,36.290001,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,https://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6478,UKKK,medium_airport,Kiev Zhuliany International Airport,50.40194,30.45194,587,EU,UA,UA-32,Kiev,yes,UKKK,IEV,,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"Міжнародний аеропорт ""Київ"""
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516,919,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,Міжнародний аеропорт Івано-Франківськ
6481,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071,EU,UA,UA-46,Lviv,yes,UKLL,LWO,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів"""
6482,UKLN,medium_airport,Chernivtsi International Airport,48.259300231933594,25.98080062866211,826,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,,,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,
6483,UKLR,medium_airport,Rivne International Airport,50.60710144042969,26.141599655151367,755,EU,UA,UA-19,Rivne,yes,UKLR,RWN,,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"Міжнародний аеропорт ""Рівне"""
6485,UKLU,medium_airport,Uzhhorod International Airport,48.634300231933594,22.263399124145508,383,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород"""
32534,UKOH,medium_airport,Kherson International Airport,46.6758,32.506401,148,EU,UA,UA-65,Kherson,yes,UKOH,KHE,,http://airport.kherson.ua/,https://en.wikipedia.org/wiki/Kherson_International_Airport,
6486,UKON,medium_airport,Mykolaiv International Airport,47.057899,31.9198,184,EU,UA,UA-48,Nikolayev,yes,UKON,NLV,,http://www.airport.nikolaev.ua/,https://en.wikipedia.org/wiki/Mykolaiv_Airport,"Nikolayev Airport, Nikolaev Airport, Аэропорт Николаев"
6487,UKOO,medium_airport,Odessa International Airport,46.4268,30.6765,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,https://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,62,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,,,https://en.wikipedia.org/wiki/Talagi_Airport,"Арха́нгельск, Archangel"
44768,ULAL,small_airport,Leshukonskoye Airport,64.8960037231,45.7229995728,220,EU,RU,RU-ARK,Leshukonskoye,yes,ULAL,LDG,,,https://en.wikipedia.org/wiki/Leshukonskoye_Airport,"Leshukonskoe Airport, Аэропорт Лешуконское"
32040,ULAM,medium_airport,Naryan Mar Airport,67.63999938964844,53.12189865112305,36,EU,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,,,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,Нарья́н-Мар
42918,ULAS,small_airport,Solovki Airport,65.0299987793,35.7333335876,60,EU,RU,RU-ARK,Solovetsky Islands,yes,ULAS,CSH,,,https://en.wikipedia.org/wiki/Solovki_Airport,"Аэропорт Соловки, УЛАС"
30819,ULBC,medium_airport,Cherepovets Airport,59.273601532,38.015800476100004,377,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,"УЛВЦ, Череповец"
30643,ULDD,medium_airport,Amderma Airport,69.76329803466797,61.556400299072266,13,AS,RU,RU-NEN,Amderma,yes,ULDD,AMV,,,https://en.wikipedia.org/wiki/Amderma_Airport,
31780,ULKK,medium_airport,Kotlas Airport,61.235801696777344,46.6974983215332,184,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,,,https://en.wikipedia.org/wiki/Kotlas_Airport,Аэропорт Котлас
6489,ULLI,large_airport,Pulkovo Airport,59.80030059814453,30.262500762939453,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,http://www.pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6490,ULMM,medium_airport,Murmansk Airport,68.78170013427734,32.75080108642578,266,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,
6491,ULOO,medium_airport,Pskov Airport,57.78390121459961,28.395599365234375,154,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,,,https://en.wikipedia.org/wiki/Pskov_Airport,
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.154701232910156,151,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,,,https://en.wikipedia.org/wiki/Petrozavodsk_Airport,"Besovets Airport, Аэропорт Петрозаводск, Аэропорт Бесовец"
6495,UMBB,medium_airport,Brest Airport,52.108299,23.8981,468,EU,BY,BY-BR,Brest,yes,UMBB,BQT,,,https://en.wikipedia.org/wiki/Brest_Airport,Аэропорт Брест
6496,UMGG,medium_airport,Gomel Airport,52.527000427246094,31.016700744628906,472,EU,BY,BY-HO,Gomel,yes,UMGG,GME,,http://www.gomelavia.com/,https://en.wikipedia.org/wiki/Gomel_Airport,
6498,UMKK,medium_airport,Khrabrovo Airport,54.88999938964844,20.592599868774414,42,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,,,https://en.wikipedia.org/wiki/Khrabrovo_Airport,
6499,UMMG,medium_airport,Hrodna Airport,53.60200119018555,24.053800582885742,443,EU,BY,BY-HR,Hrodna,yes,UMMG,GNA,,,https://en.wikipedia.org/wiki/Hrodna_Airport,"Grodno Airport, Гро́дна"
6501,UMMS,large_airport,Minsk National Airport,53.888071,28.039964,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,https://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6502,UMOO,medium_airport,Mogilev Airport,53.954898834228516,30.09510040283203,637,EU,BY,BY-MA,Mogilev,yes,UMOO,MVQ,,,https://en.wikipedia.org/wiki/Mogilev_Airport,
6503,UNAA,medium_airport,Abakan International Airport,53.740002,91.385002,831,EU,RU,RU-KK,Abakan,yes,UNAA,ABA,,,https://en.wikipedia.org/wiki/Abakan_International_Airport,
6504,UNBB,medium_airport,Barnaul Airport,53.363800048828125,83.53849792480469,837,AS,RU,RU-ALT,Barnaul,yes,UNBB,BAX,,http://airaltay.ru/,https://en.wikipedia.org/wiki/Barnaul_Airport,"Аэропорт Барнаул, Barnaul West, Mikhaylovka, Novomikhaylovka"
6505,UNEE,medium_airport,Kemerovo Airport,55.27009963989258,86.1072006225586,863,AS,RU,RU-KEM,Kemerovo,yes,UNEE,KEJ,,,https://en.wikipedia.org/wiki/Kemerovo_Airport,
30995,UNII,medium_airport,Yeniseysk Airport,58.47420120239258,92.11250305175781,253,AS,RU,RU-KYA,Yeniseysk,yes,UNII,EIE,,,https://en.wikipedia.org/wiki/Yeniseysk_Airport,"Yeniseisk Airport, Аэропорт Енисейск"
6506,UNKL,large_airport,Krasnoyarsk International Airport,56.173077,92.492437,942,EU,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.kja.aero,https://en.wikipedia.org/wiki/Krasnoyarsk_International_Airport,Yemelyanovo
31793,UNKY,medium_airport,Kyzyl Airport,51.66939926147461,94.40059661865234,2123,AS,RU,RU-TY,Kyzyl,yes,UNKY,KYZ,,,https://en.wikipedia.org/wiki/Kyzyl_Airport,
6507,UNNT,large_airport,Novosibirsk Tolmachevo Airport,55.019756,82.618675,365,EU,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,,http://eng.tolmachevo.ru/,https://en.wikipedia.org/wiki/Tolmachevo_Airport,
6508,UNOO,medium_airport,Omsk Central Airport,54.96699905395508,73.31050109863281,311,AS,RU,RU-OMS,Omsk,yes,UNOO,OMS,,,https://en.wikipedia.org/wiki/Tsentralny_Airport,Omsk Tsentralny Airport
32468,UNTT,medium_airport,Bogashevo Airport,56.380298614502,85.208297729492,597,AS,RU,RU-TOM,Tomsk,yes,UNTT,TOF,,http://www.tomskairport.ru,https://en.wikipedia.org/wiki/Bogashevo_Airport,
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,1024,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,,,https://en.wikipedia.org/wiki/Spichenkovo_Airport,
6509,UOHH,medium_airport,Khatanga Airport,71.97810363769531,102.49099731445312,95,AS,RU,RU-KYA,Khatanga,yes,UOHH,HTG,,,https://en.wikipedia.org/wiki/Khatanga_Airport,
31660,UOII,medium_airport,Igarka Airport,67.43720245361328,86.62190246582031,82,AS,RU,RU-KYA,Igarka,yes,UOII,IAA,,,https://en.wikipedia.org/wiki/Igarka_Airport,
6510,UOOO,medium_airport,Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,574,AS,RU,RU-KYA,Norilsk,yes,UOOO,NSK,,,https://en.wikipedia.org/wiki/Norilsk_Alykel_Airport,
32547,UOTT,small_airport,Turukhansk Airport,65.797203064,87.9353027344,128,AS,RU,RU-KYA,Turukhansk,yes,UOTT,THX,,,https://en.wikipedia.org/wiki/Turukhansk_Airport,
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002101898193,37.347301483154,174,EU,RU,RU-KDA,Anapa,yes,URKA,AAQ,,http://basel.aero/en/anapa/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport
45191,URKE,medium_airport,Yeysk Airport,46.68,38.21,60,EU,RU,RU-KDA,Yeysk,yes,URKE,EIK,,,https://en.wikipedia.org/wiki/Yeysk_Airport,"Eysk Airport, Аэропорт Ейск, УРКЕ"
31522,URKG,medium_airport,Gelendzhik Airport,44.5820926295,38.0124807358,98,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,,http://basel.aero/en/gelendjik/,https://en.wikipedia.org/wiki/Gelendzhik_Airport,Аэропорт Геленджик
6512,URKK,medium_airport,Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,118,EU,RU,RU-KDA,Krasnodar,yes,URKK,KRR,,http://basel.aero/en/krasnodar/,https://en.wikipedia.org/wiki/Pashkovsky_Airport,"Pashkovskiy Airport, Pashkovsky Airport"
6513,URML,medium_airport,Makhachkala Uytash International Airport,42.816799,47.652302,12,EU,RU,RU-DA,Makhachkala,yes,URML,MCX,,,https://en.wikipedia.org/wiki/Uytash_airport,
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.225101470947266,43.08190155029297,1054,EU,RU,RU-STA,Mineralnyye Vody,yes,URMM,MRV,,,https://en.wikipedia.org/wiki/Mineralnye_Vody_Airport,
6515,URMN,medium_airport,Nalchik Airport,43.512901306152344,43.636600494384766,1461,EU,RU,RU-KB,Nalchik,yes,URMN,NAL,,,https://en.wikipedia.org/wiki/Nalchik_Airport,
6516,URMO,medium_airport,Beslan Airport,43.2051010132,44.6066017151,1673,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,,,https://en.wikipedia.org/wiki/Beslan_Airport,"Vladikavkaz Airport, Аэропорт Беслан, Аэропорт Владикавказ"
43689,URMS,medium_airport,Magas Airport,43.322299957300004,45.0125999451,1165,EU,RU,RU-IN,Magas,yes,URMS,IGT,,,https://en.wikipedia.org/wiki/Magas_Airport,"Sleptsovskaya Airport, Ingushetiya Airport, Ingushetia Airport, Аэропорт Магас, Аэропорт Слепцовская, Аэропорт Ингушетия, Nazran"
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,1486,EU,RU,RU-STA,Stavropol,yes,URMT,STW,,,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport,
326363,URRP,large_airport,Platov International Airport,47.493888,39.924722,213,EU,RU,RU-ROS,Rostov-on-Don,yes,URRP,ROV,,,https://en.wikipedia.org/wiki/Platov_International_Airport,"УРРП, Международный аэропорт Платов"
44865,URRT,medium_airport,Taganrog Yuzhny Airport,47.1983333,38.8491667,117,EU,RU,RU-ROS,Taganrog,yes,URRT,TGK,,http://www.beriev.com/rus/airport.html,https://ru.wikipedia.org/wiki/Таганрог-Южный_(аэропорт),"Taganrog South Airport, Аэропорт Таганрог Южный"
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,,http://basel.aero/en/sochi/,https://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи"
6520,URWA,medium_airport,Astrakhan Airport,46.2832984924,48.0063018799,-65,EU,RU,RU-AST,Astrakhan,yes,URWA,ASF,,http://xn--80aaaa9dcahhdbllc1cxhc.xn--p1ai/,https://en.wikipedia.org/wiki/Narimanovo_Airport,"Astrahan Airport, Narimanovo Airport, Аэропорт Астрахань, Аэропорт Нариманово"
6521,URWI,medium_airport,Elista Airport,46.3739013671875,44.33089828491211,501,EU,RU,RU-KL,Elista,yes,URWI,ESL,,,https://en.wikipedia.org/wiki/Elista_Airport,
6522,URWW,medium_airport,Volgograd International Airport,48.782501220703125,44.34550094604492,482,EU,RU,RU-VGG,Volgograd,yes,URWW,VOG,,,https://en.wikipedia.org/wiki/Volgograd_International_Airport,"Gumrak Airport, Аэропорт Волгоград, Аэропорт Гумрак"
324440,US-0571,medium_airport,Williston Basin International Airport,48.258387,-103.748797,2344,NA,US,US-ND,Williston,yes,KXWA,XWA,XWA,http://www.xwaproject.com/,https://en.wikipedia.org/wiki/Williston_Basin_International_Airport,
26370,USCC,medium_airport,Chelyabinsk Balandino Airport,55.305801,61.5033,769,EU,RU,RU-CHE,Chelyabinsk,yes,USCC,CEK,,http://cekport.ru/,https://en.wikipedia.org/wiki/Chelyabinsk_Airport,
26371,USCM,medium_airport,Magnitogorsk International Airport,53.39310073852539,58.755699157714844,1430,EU,RU,RU-BA,Magnitogorsk,yes,USCM,MQF,,,https://en.wikipedia.org/wiki/Magnitogorsk_International_Airport,
327554,USDA,medium_airport,Sabetta International Airport,71.219167,72.052222,46,EU,RU,RU-YAN,Sabetta,yes,USDA,SBT,,,https://en.wikipedia.org/wiki/Sabetta_International_Airport,
343470,USDB,medium_airport,Bovanenkovo Airport,70.315278,68.333611,,EU,RU,RU-YAN,Bovanenkovo,yes,USDB,BVJ,,https://avia.gazprom.com/about/airports/bovanenkovo/,https://en.wikipedia.org/wiki/Bovanenkovo_Airport,"HELIOPS,GAZPROM,LNG"
26372,USDD,medium_airport,Salekhard Airport,66.5907974243164,66.61100006103516,218,AS,RU,RU-YAN,Salekhard,yes,USDD,SLY,,,https://en.wikipedia.org/wiki/Salekhard_Airport,
26373,USHH,medium_airport,Khanty Mansiysk Airport,61.028499603271484,69.08609771728516,76,AS,RU,RU-KHM,Khanty-Mansiysk,yes,USHH,HMA,,,https://en.wikipedia.org/wiki/Khanty-Mansiysk_Airport,
42944,USHN,medium_airport,Nyagan Airport,62.110001,65.614998,361,EU,RU,RU-KHM,Nyagan,yes,USHN,NYA,,,https://en.wikipedia.org/wiki/Nyagan_Airport,"УСХН, Аэропорт Нягань"
32554,USHS,medium_airport,Sovetskiy Airport,61.326622009277344,63.60191345214844,351,AS,RU,RU-KHM,Sovetskiy,yes,USHS,OVS,,,https://en.wikipedia.org/wiki/Sovetsky_Tyumenskaya,"Sovyetskiy Airport, Sovyetsky Airport, Sovetsky Airport, Аэропорт Советский"
32548,USHU,medium_airport,Uray Airport,60.10329818725586,64.82669830322266,190,AS,RU,RU-KHM,Uray,yes,USHU,URJ,,,https://en.wikipedia.org/wiki/Uray_Airport,Urai
43692,USHY,medium_airport,Beloyarskiy Airport,63.686901,66.698601,82,EU,RU,RU-KHM,,yes,USHQ,EYK,,,https://en.wikipedia.org/wiki/Beloyarsk_Airport,"Beloyarsky Airport, Аэропорт Белоярский, УСХЯ"
31670,USII,medium_airport,Izhevsk Airport,56.82809829711914,53.45750045776367,531,EU,RU,RU-UD,Izhevsk,yes,USII,IJK,,,https://en.wikipedia.org/wiki/Izhevsk_Airport,Аэропорт Ижевск
42945,USKK,medium_airport,Pobedilovo Airport,58.503883,49.347831,479,EU,RU,RU-KIR,Kirov,yes,USKK,KVX,,http://www.pobedilovo.com/,https://en.wikipedia.org/wiki/Pobedilovo_Airport,Аэропорт Победилово
35175,USMM,medium_airport,Nadym Airport,65.48090362548828,72.69889831542969,49,AS,RU,RU-YAN,Nadym,yes,USMM,NYM,,,https://en.wikipedia.org/wiki/Nadym_Airport,Аэропорт Надым
32057,USMU,medium_airport,Novy Urengoy Airport,66.06939697265625,76.52030181884766,210,AS,RU,RU-YAN,Novy Urengoy,yes,USMU,NUX,,,https://en.wikipedia.org/wiki/Novy_Urengoy_Airport,
26374,USNN,medium_airport,Nizhnevartovsk Airport,60.94929885864258,76.48359680175781,177,AS,RU,RU-KHM,Nizhnevartovsk,yes,USNN,NJC,,,https://en.wikipedia.org/wiki/Nizhnevartovsk_Airport,
26375,USPP,medium_airport,Perm International Airport,57.914501,56.021198,404,EU,RU,RU-PER,Perm,yes,USPP,PEE,,http://www.aviaperm.ru/,https://en.wikipedia.org/wiki/Perm_International_Airport,Bolshoye Savino
26376,USRK,medium_airport,Kogalym International Airport,62.190399169921875,74.53379821777344,220,AS,RU,RU-KHM,Kogalym,yes,USRK,KGP,,,https://en.wikipedia.org/wiki/Kogalym_International_Airport,
42943,USRN,medium_airport,Nefteyugansk Airport,61.108299255371094,72.6500015258789,115,AS,RU,RU-KHM,Nefteyugansk,yes,USRN,NFG,,http://www.nuatc.ru/,https://en.wikipedia.org/wiki/Nefteyugansk_Airport,Аэропорт Нефтеюганск
35176,USRO,medium_airport,Noyabrsk Airport,63.18330001831055,75.2699966430664,446,AS,RU,RU-YAN,Noyabrsk,yes,USRO,NOJ,,,https://en.wikipedia.org/wiki/Noyabrsk_Airport,
26377,USRR,medium_airport,Surgut Airport,61.34370040893555,73.40180206298828,200,AS,RU,RU-KHM,Surgut,yes,USRR,SGC,,,https://en.wikipedia.org/wiki/Surgut_Airport,
26378,USSS,large_airport,Koltsovo Airport,56.743099212646,60.802700042725,764,AS,RU,RU-SVE,Yekaterinburg,yes,USSS,SVX,,http://www.koltsovo.ru/en/,https://en.wikipedia.org/wiki/Koltsovo_Airport,
26379,USTR,medium_airport,Roshchino International Airport,57.189601898199996,65.3243026733,378,AS,RU,RU-TYU,Tyumen,yes,USTR,TJM,,,https://en.wikipedia.org/wiki/Roschino_International_Airport,
31773,USUU,medium_airport,Kurgan Airport,55.47529983520508,65.41560363769531,240,AS,RU,RU-KGN,Kurgan,yes,USUU,KRO,,,https://en.wikipedia.org/wiki/Kurgan_Airport,
6393,UT1H,small_airport,Balkanabat Airport,39.480598,54.366001,5,AS,TM,TM-B,Balkanabat,yes,,BKN,,,https://en.wikipedia.org/wiki/Balkanabat_Airport,"Nebit Dag, Балканабат, UT1H"
26380,UTAA,large_airport,Ashgabat International Airport,37.986801,58.361,692,AS,TM,TM-A,Ashgabat,yes,UTAA,ASB,,,https://en.wikipedia.org/wiki/Ashgabat_International_Airport,Saparmurat Turkmenbashy International Airport
26381,UTAK,medium_airport,Turkmenbashi International Airport,40.063301,53.007198,279,AS,TM,TM-B,Turkmenbashi,yes,UTAK,KRW,,,https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport,
26382,UTAM,medium_airport,Mary International Airport,37.62353,61.895668,728,AS,TM,TM-M,Mary,yes,UTAM,MYP,,,https://en.wikipedia.org/wiki/Mary_International_Airport,
26383,UTAT,medium_airport,Daşoguz Airport,41.759853,59.836149,272,AS,TM,TM-D,Daşoguz,yes,UTAT,TAZ,,,https://en.wikipedia.org/wiki/Da%C5%9Foguz_Airport,"Tashauz Airport, Dashkhovuz, Dashhowuz, Dashoguz, Dasoguz, Дашогуз"
26384,UTAV,medium_airport,Türkmenabat International Airport,38.930662,63.563982,649,AS,TM,TM-L,Türkmenabat,yes,UTAV,CRZ,,,https://en.wikipedia.org/wiki/Turkmenabat_International_Airport,"Turkmenabad Airport, Chardzhou Airport, Аэропорт Туркменабат, Аэропорт Туркменабад , Аэропорт Чарджоу, چهارجوی"
26385,UTDD,medium_airport,Dushanbe Airport,38.543300628699996,68.8249969482,2575,AS,TJ,TJ-RR,Dushanbe,yes,UTDD,DYU,,,https://en.wikipedia.org/wiki/Dushanbe_Airport,
6377,UTDK,medium_airport,Kulob Airport,37.98809814453125,69.80500030517578,2293,AS,TJ,TJ-KT,Kulyab,yes,UTDK,TJU,,,https://en.wikipedia.org/wiki/Kulob_Airport,
26386,UTDL,medium_airport,Khujand Airport,40.215401,69.694702,1450,AS,TJ,TJ-SU,Khujand,yes,UTDL,LBD,,,https://en.wikipedia.org/wiki/Khudzhand_Airport,"Khodjend, Khodzhent, Leninabad, Khudzhand"
32556,UTDT,medium_airport,Qurghonteppa International Airport,37.86640167236328,68.86470031738281,1473,AS,TJ,TJ-KT,Kurgan-Tyube,yes,UTDT,KQT,,,https://en.wikipedia.org/wiki/Qurghonteppa_International_Airport,Kurgan-Tube
30672,UTKA,medium_airport,Andizhan Airport,40.727699,72.293999,1515,AS,UZ,UZ-AN,Andizhan,yes,UTFA,AZN,,,https://en.wikipedia.org/wiki/Andizhan_Airport,"UTKA, Andijan Airport"
31118,UTKF,medium_airport,Fergana International Airport,40.358799,71.745003,1980,AS,UZ,UZ-FA,Fergana,yes,UTFF,FEG,,,https://en.wikipedia.org/wiki/Fergana_International_Airport,
32038,UTKN,small_airport,Namangan Airport,40.9846,71.556702,1555,AS,UZ,UZ-NG,Namangan,yes,UTFN,NMA,,,https://en.wikipedia.org/wiki/Namangan_Airport,
32013,UTNN,medium_airport,Nukus Airport,42.4884,59.623299,246,AS,UZ,UZ-QR,Nukus,yes,UTNN,NCU,,,https://en.m.wikipedia.org/wiki/Nukus_Airport,
26387,UTNU,medium_airport,Urgench Airport,41.58430099487305,60.641700744628906,320,AS,UZ,UZ-XO,Urgench,yes,UTNU,UGC,,,https://en.wikipedia.org/wiki/Urgench_Airport,
32561,UTSA,medium_airport,Navoi Airport,40.117199,65.170799,1140,AS,UZ,UZ-NW,Navoi,yes,UTSA,NVI,,,https://en.wikipedia.org/wiki/Navoi_International_Airport,
26388,UTSB,medium_airport,Bukhara International Airport,39.775002,64.483299,751,AS,UZ,UZ-BU,Bukhara,yes,UTSB,BHK,,,https://en.wikipedia.org/wiki/Bukhara_International_Airport,Buhara Airport
26417,UTSK,small_airport,Karshi Airport,38.802246,65.773068,1230,AS,UZ,UZ-QA,Karshi,yes,UTSK,KSQ,UT1N,,https://en.wikipedia.org/wiki/Karshi_Airport,Qarshi Airport
41685,UTSN,small_airport,Sugraly Airport,41.613899,64.2332,1396,AS,UZ,UZ-NW,Zarafshan,yes,UTSN,AFS,,,https://en.wikipedia.org/wiki/Zarafshan_Airport,
